customer_id,age,job,urban_rural,marital_status,kids,disposable_income,mobiles_changed,mobile_age,own_smartphone,current_mobile_price,credit_card_type,own_house,own_cr_card,monthly_bill,call_mins,basic_plan_amount,extra_mins,roam_call_mins,call_mins_delta,bill_amount_delta,incoming_call_mins,outgoing_calls,incoming_calls,day_night_call_ratio,day_night_call_delta,calls_dropped,loyalty_months,complaint_calls,promo_calls_made,promo_offers_accepted,new_numbers_called,customer_dropped
1004135,46,own_business,NA,yes,TRUE,534,5,-3,TRUE,19933.507999999998,A,FALSE,true,8486.15,1254.25,7564.11,28.75,0,-7.605,-0.2824,660.44,32.33,14.67,2.597189118,2.029867417,14.33,40,3.33,0,0,0,false
1036254,30,NA,NA,unknown,FALSE,534,1,695,TRUE,0,B,FALSE,true,3713.97,212.25,2669.1099999999997,30.25,0.16,0.555,0.1618,8.52,5.67,0,1.774653168,0.598192558,5,23,0,0,0,0,true
1033662,28,NA,urban,no,FALSE,534,1,726,TRUE,0,B,FALSE,true,2700.2599999999998,34.25,2669.1099999999997,0,0,-0.325,-0.037,0,6,0,0.73521624,-4.464233839,0,24,0,0,0,0,false
1093726,0,NA,NA,unknown,FALSE,89,1,220,TRUE,0,E,TRUE,false,6824.52,3062,5116.610000000001,3.75,20.3,-1.2,-0.4064,454.64,56.67,37.67,0.411234968,-15.76892982,38.33,8,73,0,0,0,false
1017233,40,NA,NA,yes,FALSE,267,1,773,TRUE,0,A,TRUE,true,7592.59,269,2411.0099999999998,157.25,0,-5.38,-0.3766,8.68,0.33,0,5.00240096,-6.309803531,4,25,0.67,0,0,0,true
1015596,54,professional,urban,yes,TRUE,801,3,239,TRUE,37377.508,A,FALSE,true,9822.039999999999,707,9344.109999999999,97.25,0,5.82,1.0586,171.55,39.33,0.67,7.238343658,11.56730141,7.67,24,0,0,0,0,false
1042374,50,NA,urban,no,TRUE,623,1,633,TRUE,0,B,FALSE,true,10847.32,560.5,7233.92,115.5,0,1.11,0.3364,167.11,16.33,18.67,3.45,-4.052052217,12.33,21,0,0,0,0,true
1028299,52,NA,NA,no,TRUE,801,1,750,TRUE,0,E,FALSE,true,3310.8,18.5,2670,0,0.96,0.47,-0.0192,0.38,0.33,0,0.36239782,-6.789792455,2.33,25,0,0,0,0,false
1098733,42,professional,urban,yes,FALSE,445,2,246,TRUE,7473.507999999999,A,FALSE,true,3107.88,1302.33,4004.11,0,1.48,-4.4866,0.0554,14.3,15.33,2.33,0.567250725,-19.32740214,3.67,32,21,0,0,0,false
1027435,60,professional,urban,yes,TRUE,623,1,757,TRUE,0,B,FALSE,true,2943.23,196.5,2669.1099999999997,7.25,0,1.59,0.1124,40.93,12,5.33,4.4725,7.149213123,1.33,25,0,0,0,0,true
1027857,0,NA,urban,unknown,FALSE,0,2,681,TRUE,32393.507999999998,B,FALSE,false,27582.88,1617.75,26699.11,0,0,-0.955,0.0446,387.49,77,23.67,8.878978309,-2.797631181,16,23,0.33,0,0,0,true
1026875,48,NA,urban,yes,TRUE,623,1,656,TRUE,0,B,FALSE,true,3824.33,8.75,3558.22,0,0,-0.175,0,0.32,1,0,5.060606061,3.759092895,0,22,0,0,0,0,true
1046417,48,NA,rural,yes,TRUE,445,2,302,TRUE,37377.508,B,FALSE,true,5290.16,400.25,4563.92,16,0,-1.525,-0.0208,165.65,11,18.67,3.182963133,-0.249105705,4.33,18,11.33,0,0,0,false
1059149,44,NA,NA,unknown,TRUE,267,1,432,TRUE,0,B,FALSE,true,3600.94,1413.75,4004.11,13.5,0,-0.175,-0.0896,147.1,11.67,8,0.496990928,2.800112264,9.33,15,12,0,0,0,true
1062812,0,NA,NA,unknown,FALSE,0,1,366,TRUE,0,C,TRUE,false,6283.4,451.5,6229.11,0,0,3.15,-0.0064,86.11,29.67,6,0.694404762,-13.35794297,5,12,0,0,0,0,false
1037974,48,NA,town,unknown,FALSE,801,1,509,TRUE,0,A,FALSE,true,2732.2999999999997,55,2669.1099999999997,0,0.2,1.44,-0.0142,1.03,0.67,0,0.243309002,9.701547926,2.33,17,0,0,0,0,false
1071988,34,NA,urban,yes,TRUE,534,1,415,TRUE,0,A,FALSE,true,4393.04,446,4004.11,24,5.72,0.5,0.0906,144.85,31.33,17.67,1.496441476,3.991300221,6.33,14,0,0,0,0,true
1058307,44,NA,NA,yes,FALSE,623,1,328,TRUE,0,B,FALSE,false,7965.5,81.75,8454.109999999999,0,0,-0.195,-0.0302,0,0,0,5.811989101,-5.608829249,4.33,11,0,0,0,0,true
1033589,46,NA,urban,unknown,TRUE,623,3,163,TRUE,7473.507999999999,A,FALSE,true,5962.11,380.5,4449.110000000001,6.5,11.83,-3.19,-0.073,41.31,15.67,4,4.85,8.524512572,18.33,20,4,0,0,0,true
1025017,36,NA,urban,no,FALSE,712,2,666,TRUE,7473.507999999999,B,FALSE,no,4833.59,283.25,5464.5999999999995,4,0,0.315,0.2394,45.37,2,0,3.383053839,5.663773575,0.33,24,0,0,0,3,false
1049517,52,NA,NA,yes,TRUE,534,1,395,TRUE,0,B,FALSE,true,3365.09,619.5,4315.610000000001,16.75,0,-6.33,-0.6968,138.2,28.33,5.67,0.964254407,0.28177154,4,13,0.33,0,0,0,true
1021149,50,retired,unknown,yes,FALSE,356,4,187,TRUE,37377.508,E,FALSE,true,2713.6099999999997,24.75,2669.1099999999997,0,0,-0.135,-0.0098,1.46,2.67,0,1.334,10.54828829,2.33,24,0,0,0,0,true
1080190,0,NA,NA,unknown,FALSE,0,1,271,TRUE,0,C,TRUE,false,4729.46,1245.5,4568.37,26.5,0,8.37,0.2088,298.45,110,76,0.546979866,3.926870622,26,9,27.33,0,0,0,false
1014126,0,NA,NA,unknown,FALSE,0,1,825,FALSE,0,A,TRUE,false,5912.27,325.25,6229.11,0,0.8,0.315,0.0046,82.01,26.33,3,1.662159307,-2.126210957,4.33,27,0,0,0,0,true
1032320,0,NA,urban,unknown,FALSE,0,1,734,TRUE,0,B,TRUE,false,7042.57,230,7564.11,0,1.32,-1.82,-0.0432,2.85,2.33,0,4.452142857,-11.08636895,23.33,25,0,0,0,0,true
1050467,30,NA,NA,yes,TRUE,445,1,388,TRUE,0,C,FALSE,false,4377.0199999999995,830.25,4004.11,53,0,-5.465,-0.3426,67.48,6,0.67,1.111389655,2.758787859,27.67,13,4.67,0,0,0,false
1083086,18,NA,urban,unknown,FALSE,0,2,308,TRUE,24917.507999999994,B,TRUE,false,4376.13,510.25,4154.5199999999995,0,16.86,-0.165,-0.2836,41.96,18.33,0,1.1,-0.100690598,5.67,11,3,0,0,0,false
1067690,0,NA,NA,unknown,FALSE,0,1,382,TRUE,0,D,TRUE,false,2697.5899999999997,211.5,3559.11,0,0.32,-3.01,-0.0064,0,0,0,0,-7.711022255,0,13,0,0,0,0,true
1089282,0,NA,NA,unknown,FALSE,0,1,330,TRUE,0,C,TRUE,false,10389.859999999999,1086.5,6358.16,191.5,0,1.83,-0.638,414.26,39.33,5.67,0.763637936,-3.485238369,10.33,11,6.67,0,0,0,false
1073844,54,professional,urban,yes,FALSE,712,2,154,TRUE,7473.507999999999,A,FALSE,true,5181.58,471,6229.11,6,0.48,1.5,0.1796,51.33,20,8.67,12.77794449,-13.68468261,11.67,8,0,0,0,0,false
1081469,0,NA,NA,unknown,FALSE,0,1,313,TRUE,0,C,TRUE,false,3937.36,558,4004.11,22,1.55,-1.28,-0.1204,203.89,11.33,2.33,0.420319333,1.249993957,8,11,2.33,0,0,0,false
1019847,32,NA,urban,no,FALSE,267,5,164,TRUE,7473.507999999999,G,FALSE,true,4489.16,650,5339.110000000001,0,0,-3.2,-0.009,206.08,11,0.33,0.962553575,-6.584051127,17.33,22,1,0,0,0,true
1043724,36,NA,NA,yes,FALSE,801,1,450,TRUE,0,B,FALSE,true,3627.64,277.5,2670,12.5,1.16,-2.23,-0.1972,51.03,23,11,2.883179062,-4.49208752,6,15,0,0,0,0,true
1060295,40,NA,NA,yes,TRUE,534,3,95,TRUE,24917.507999999994,E,FALSE,true,6517.47,1009.75,7119.11,25.75,0,0.145,0.1056,230.51,28.67,47,3.011511293,12.12272267,15,17,8.67,0,0,0,false
1064245,0,NA,town,unknown,FALSE,0,1,358,TRUE,0,E,TRUE,false,2669.1099999999997,0,3559.11,0,0,0,0,0,0,0,0,7.203317039,2.33,12,0,0,0,0,true
1036233,0,NA,NA,unknown,FALSE,0,1,635,TRUE,0,C,TRUE,false,7544.53,146.75,6230,0,8.53,-0.215,-0.116,0,0.33,0,0.677637948,8.328240691,1,21,0,0,0,0,true
1065945,28,professional,town,unknown,TRUE,534,1,349,TRUE,0,C,FALSE,true,1601.11,220,890,0,0,-3.32,-0.1598,0,0,0,0,-0.49773779,0,11,0,0,0,0,true
1028236,42,NA,urban,yes,FALSE,623,1,751,TRUE,0,B,FALSE,true,2714.5,205,2670,0,0,0.12,-0.01,33.27,21,0.67,1,-1.50833818,6.67,25,0,0,0,0,true
1080089,52,NA,town,yes,TRUE,178,1,317,TRUE,0,C,FALSE,true,4554.13,106.75,5339.110000000001,0,0.93,1.025,-0.0038,1.8,5.33,0.33,9.4175,6.814869787,3,11,0,0,0,0,false
1038651,60,NA,rural,no,FALSE,89,1,670,TRUE,0,C,FALSE,true,3819.88,690.5,4449.110000000001,3,0,0.59,0.0572,101.63,16,1,1.150365854,-14.44454949,7.67,23,3.33,0,0,0,false
1050644,44,professional,town,no,TRUE,623,1,494,TRUE,0,B,FALSE,true,917.59,49.25,890,1.25,0,0.075,-0.0062,3.98,13.33,3.67,1.153846154,5.72227994,1,17,0,0,0,0,false
1096787,0,NA,NA,unknown,FALSE,0,1,202,TRUE,0,E,TRUE,false,3797.63,504.75,4449.110000000001,2.75,0.1,1.965,0.0342,46.33,8,5.33,2.242936207,-9.92421553,17.33,7,0.67,0,0,0,false
1066507,24,NA,unknown,unknown,FALSE,623,1,345,TRUE,0,D,TRUE,false,9936.85,1615,890,389.5,0,-4.94,0.149,476.21,58.67,3.33,2.246006649,-2.814207608,19,11,1.33,0,0,0,false
1026136,52,artist,urban,yes,TRUE,534,1,601,TRUE,0,E,FALSE,true,4540.780000000001,409.5,4450,0,0,0.19,-0.0086,171.01,1,5.67,2.412781219,2.964217245,0.67,20,0,0,0,0,false
1060632,62,professional,urban,yes,FALSE,801,1,317,TRUE,0,B,FALSE,true,976.33,147.75,890,0,0.1,1.645,-0.0194,22.07,12.67,7.67,12.47113164,1.825109026,1.67,10,0,0,0,0,false
1022990,0,NA,town,unknown,FALSE,0,1,809,TRUE,0,B,TRUE,false,3830.56,305.75,3781.61,0,0.55,-1.335,-0.011,72.2,18.33,5,4.628750872,-7.333915502,4.67,27,0,0,0,0,false
1045227,48,professional,town,yes,TRUE,801,1,436,TRUE,0,B,FALSE,true,1281.6000000000001,185.25,890,0,0,-1.205,2e-4,0,2.67,0,8.094133697,-0.392437243,8.33,14,0,0,0,0,true
1088490,40,NA,town,no,FALSE,0,1,277,TRUE,0,D,TRUE,false,4232.84,565.25,4004.11,30.25,0,3.315,0.4926,193.62,51.33,3.33,0.694810416,-10.92559094,5,10,0.33,0,0,0,false
1009623,44,NA,town,yes,FALSE,89,3,346,TRUE,7473.507999999999,D,FALSE,true,2686.02,172.5,2669.1099999999997,0,0,0.33,-0.0038,53.83,5.33,3.67,1.9896875,-9.799420492,23,31,0,0,0,0,true
1043512,52,artist,town,yes,FALSE,712,2,433,TRUE,37377.508,C,FALSE,true,5793.9,553.25,6229.11,0,0.38,-3.825,-0.0372,3.06,5.67,0.67,1.671049928,-10.42260019,2.67,17,0,0,0,0,true
1088757,0,NA,NA,unknown,FALSE,0,1,335,TRUE,0,C,TRUE,false,3581.36,486.5,4004.11,11.25,0.08,-1.35,-0.0654,123.52,34.33,2.67,0.904684051,-9.825434987,4.67,12,0,0,0,0,true
1042026,54,NA,urban,no,TRUE,712,4,68,TRUE,32393.507999999998,E,FALSE,true,8630.33,1237,8454.109999999999,0,0.35,19.3,0.1164,183.5,76.67,16.33,0.665461609,-0.088121243,15,15,1.67,0,0,0,true
1017272,62,NA,town,yes,FALSE,623,1,879,FALSE,0,C,FALSE,true,2969.93,121.5,2669.1099999999997,0,2.18,1.89,0.0686,9.39,1.67,0,9.871244635,-5.340884238,1.33,29,0,0,0,0,true
1075312,48,NA,rural,no,TRUE,267,1,397,TRUE,0,C,FALSE,true,5346.2300000000005,585,5784.11,14.5,0,-9.3,-0.1016,68.26,36.67,6.33,0.133786848,5.04337043,30.67,14,0,0,0,0,false
1043287,0,NA,town,unknown,FALSE,0,1,624,TRUE,0,B,TRUE,false,3169.29,143.75,2669.1099999999997,7.25,0.2,0.645,0.1344,42.85,7.33,4.67,7.475714286,-1.129166862,2,21,2,0,0,0,true
1042543,36,NA,NA,no,FALSE,445,2,68,TRUE,7473.507999999999,E,TRUE,true,4954.63,379.75,2670,43.25,0.74,-0.095,-0.1686,102.35,40.33,19,4.007333333,1.827328284,6.33,15,0,0,0,0,false
1037429,0,NA,town,unknown,FALSE,0,3,2,TRUE,37377.508,C,TRUE,false,4739.25,438,4561.25,0,0,-2.68,0,132.26,1,0.67,1.794960252,11.03700621,16.67,19,0.33,0,0,0,false
1069370,0,NA,NA,unknown,FALSE,0,3,49,TRUE,7473.507999999999,B,TRUE,false,5112.16,259,3559.11,3.75,0,3.64,-0.408,34.2,10.33,3.33,1.51928321,4.19304621,2,13,1.67,0,0,0,true
1035120,28,own_business,urban,no,FALSE,267,3,117,TRUE,49837.508,B,FALSE,true,3559.11,854.75,3559.11,0,0,-0.775,0,301.9,44.33,17.67,0.469839012,-3.054250086,2.33,24,11,0,0,0,false
1023033,32,NA,NA,unknown,FALSE,89,3,470,TRUE,37377.508,E,TRUE,true,2948.57,230.25,2670,6.75,0,2.235,0.1264,14.6,5,0,2.746529333,7.997569867,3.33,21,1.33,0,0,0,true
1077609,0,NA,NA,unknown,FALSE,0,1,327,TRUE,0,E,TRUE,false,2189.4,26.25,2856.9,0,0,-0.425,0.2078,0,0.33,0,0.67,0.569939301,0.33,11,0,0,0,0,true
1043920,28,NA,urban,yes,TRUE,623,1,617,TRUE,0,B,FALSE,true,4860.29,101.75,5693.33,0,0.64,-0.395,0.0384,59.55,5.67,2.67,6.5825,6.662141862,2.33,21,0,0,0,0,true
1055725,56,NA,NA,yes,FALSE,534,2,94,TRUE,7473.507999999999,A,FALSE,true,6165.92,187.75,6229.11,0,0,0.005,-0.1858,21.27,24,4.67,0.908403939,-12.88891781,8,11,0.67,0,0,0,true
1029584,28,NA,NA,unknown,FALSE,534,1,636,TRUE,0,A,FALSE,true,9005.91,1199,890,257,0.24,-2.84,1.7796,246.46,103.67,38.67,2.100804011,-7.184988431,26,21,0,0,0,1,true
1082663,30,NA,rural,unknown,FALSE,445,1,310,TRUE,0,B,FALSE,true,2691.3599999999997,89.5,2669.1099999999997,0,0,-0.35,0.0148,11.7,0,0,0.646054453,-11.35621593,4.33,11,0,0,0,0,false
1044741,34,NA,NA,no,FALSE,623,5,41,TRUE,24917.507999999994,C,FALSE,true,5586.530000000001,540.25,3559.11,70,0,-1.065,0.317,167.33,27.33,6.33,0.968688478,-5.876222547,13.67,21,0.67,0,0,0,false
1021449,42,professional,urban,yes,TRUE,801,1,723,FALSE,0,B,FALSE,true,4642.24,281,5339.110000000001,0,0.68,1.6,0.0556,34.03,6.67,1.33,3.2835,-13.38792717,4.33,24,1.33,0,0,0,true
1061488,0,NA,NA,no,FALSE,712,1,312,TRUE,0,B,TRUE,false,4441.0999999999995,132.5,2670,23,0,4.39,0.79,25.84,1.67,0,1.1835,-7.361074477,3.33,10,1.67,0,0,0,false
1080443,0,NA,NA,unknown,FALSE,0,1,208,TRUE,0,E,TRUE,false,4009.45,130,4894.110000000001,0,0,-0.32,0.0186,20.25,7.33,0.33,2.42927128,8.771213979,3.67,7,0,0,0,0,true
1048063,0,NA,urban,unknown,FALSE,0,1,516,TRUE,0,E,TRUE,false,2699.37,162.25,2669.1099999999997,0,0,-1.365,-0.0068,40.5,5.33,4.67,1.4181206,-10.24530669,3.67,17,0,0,0,0,true
1001363,46,NA,town,yes,TRUE,712,2,338,TRUE,7473.507999999999,A,FALSE,true,2694.0299999999997,44.75,2670,0,0,-0.075,-0.0054,3.57,5,2,2.116402116,-13.83415153,1,43,0,0,0,2,false
1019037,42,NA,NA,unknown,TRUE,534,2,352,TRUE,7473.507999999999,B,FALSE,true,4572.820000000001,124.25,4004.11,0,7.76,-1.385,-0.3278,6.99,2.67,0,1.3665,5.565943494,1.33,27,0,0,0,0,false
1057146,30,NA,NA,unknown,FALSE,178,3,184,TRUE,37377.508,D,FALSE,true,8712.210000000001,938.25,4004.11,157.25,4.88,-4.505,-0.3666,266.36,95.33,19.33,0.88704918,8.830896499,30,15,0.33,0,0,0,true
1055447,30,clerical,urban,no,TRUE,356,1,347,FALSE,0,B,FALSE,true,3000.19,14,2670,0,0,-0.08,-0.0092,0,1.33,0,1,8.159855028,0.33,11,0,0,0,0,false
1018128,48,professional,urban,yes,TRUE,623,1,761,FALSE,0,A,FALSE,true,2700.2599999999998,94,2669.1099999999997,0,0.35,0.8,-0.0068,34.37,1,0,4.142857143,2.751488873,0.67,25,0,0,0,1,true
1069975,50,NA,NA,yes,FALSE,445,1,258,TRUE,0,C,FALSE,true,4745.4800000000005,567.75,2669.1099999999997,63.75,0,-0.995,-0.3406,170.4,58.33,16.33,0.822580645,2.131851289,10.33,9,4.33,0,0,0,false
1082083,0,NA,rural,unknown,FALSE,0,1,311,TRUE,0,B,TRUE,false,4218.5999999999995,109.75,4894.110000000001,0,2.16,-0.915,0.0288,9.89,5.67,0,0.847158489,0.075522332,3.33,11,0.67,0,0,0,false
1095745,32,NA,NA,no,FALSE,89,1,239,TRUE,0,C,FALSE,true,3470.11,139.75,4004.11,0,0,0.585,0,0.83,7,0,0.92926045,17.83741505,0.67,8,0,0,0,1,false
1003501,38,professional,NA,yes,TRUE,623,2,738,TRUE,7473.507999999999,A,FALSE,true,2137.7799999999997,104,1512.11,14.75,0.39,0.06,-0.08,4.69,0.33,0,11.31639723,12.14373921,0.67,37,0,0,0,0,false
1024154,44,NA,NA,yes,FALSE,712,1,793,TRUE,0,C,FALSE,false,3723.76,146.5,2669.1099999999997,39.5,0,0.77,0.069,26.51,7,2.33,1.83375,14.02452806,2.67,27,0,0,0,0,true
1011707,24,NA,rural,no,FALSE,356,4,114,TRUE,32393.507999999998,A,FALSE,true,5643.49,1618.25,4449.110000000001,48.5,0.8,-8.345,0.207,397.08,97.33,35.67,0.511165836,1.948297099,44,33,0,0,0,0,true
1051052,0,NA,NA,unknown,FALSE,0,2,58,TRUE,37377.508,E,TRUE,false,5079.2300000000005,417,8967.640000000001,1,0,5.28,0.3584,46.41,2.67,0,3.145936499,-12.14802756,7.67,13,0.33,0,0,0,false
1066779,48,professional,urban,yes,TRUE,801,4,104,TRUE,7473.507999999999,B,FALSE,true,2824.8599999999997,209.5,3559.11,4,0,-2.93,-0.035,0,0,0,0,-5.161723657,0,13,0,0,0,0,true
1060990,0,NA,NA,unknown,FALSE,0,2,315,TRUE,32393.507999999998,E,TRUE,false,5905.15,958.25,8235.17,0,0,-3.165,0.6114,226.3,55.33,11.33,0.658606061,-6.713230137,26.33,10,3,0,0,0,true
1022629,26,NA,rural,no,FALSE,445,2,496,TRUE,14949.508,B,FALSE,true,2670,19.5,2670,0,0,-0.39,0,3.07,5.33,0,0.759903962,-0.324919912,1,25,0,0,0,0,true
1047186,44,professional,urban,unknown,FALSE,801,1,417,TRUE,0,C,FALSE,true,6723.06,727.5,6229.11,34.75,0.1,-7.61,-0.2382,195.59,97.67,29.33,1.066945153,-15.06984471,9.33,14,2,0,0,2,true
1042820,0,NA,NA,unknown,FALSE,0,2,616,TRUE,2489.508,E,TRUE,false,6683.01,1922.5,8454.109999999999,0.25,0,-0.47,0.0058,308.29,172.33,73.67,0.954301075,-12.00615286,24.67,21,12.67,0,0,0,false
1035059,34,NA,NA,no,FALSE,89,2,603,TRUE,7473.507999999999,D,FALSE,true,5472.610000000001,329.5,2669.1099999999997,78.75,0,-2.25,-0.63,6.28,9.33,0.33,2.685231228,12.05181894,12,20,0,0,0,1,true
1041088,30,professional,NA,no,FALSE,712,1,537,FALSE,0,B,TRUE,yes,3687.27,174.75,4004.11,0,6.44,0.345,-0.0874,61.96,16.33,5,3.67591898,0.104875303,2.33,18,0.67,0,0,2,false
1031749,52,professional,urban,yes,FALSE,712,2,140,TRUE,7473.507999999999,A,FALSE,true,897.12,1,890,0,0,-0.02,-0.0014,0,0.33,0,0.33,4.779101893,0,23,0,0,0,0,false
1090423,0,NA,rural,unknown,FALSE,0,1,258,TRUE,0,D,TRUE,false,3139.92,79.5,4004.11,0,0,-0.55,0.014,0.07,4.33,0,1.894238358,-13.38245227,1.67,9,0,0,0,0,false
1096865,50,NA,urban,unknown,FALSE,356,2,188,TRUE,2489.508,E,FALSE,true,4175.88,234,2583.67,56,0,10.46,2.628,0,0,0,0,12.31591087,0.67,7,0.67,0,0,0,false
1056800,0,NA,NA,unknown,FALSE,0,1,506,TRUE,0,B,TRUE,false,1383.95,281.25,890,18.5,0,-0.525,-0.111,80.18,30.67,9.33,1.024588149,7.601015747,0.33,17,0,0,0,0,true
1054503,52,professional,urban,yes,FALSE,801,2,150,TRUE,37377.508,C,FALSE,true,4413.51,625.75,4413.51,0,0,-3.115,0.008,194.86,51.33,12.67,0.967627064,-19.48400061,6.67,14,1.33,0,0,1,true
1033186,0,NA,urban,no,FALSE,712,1,669,TRUE,0,B,FALSE,true,14486.53,894.25,4450,332.25,10.38,-0.825,0.0074,54.93,21.67,0,8.685984381,7.007426146,15,23,1,0,0,0,true
1072426,0,NA,NA,no,FALSE,534,1,243,TRUE,0,E,FALSE,false,5601.66,597.25,6315.44,0,0,-11.945,1.5746,52.48,16.33,4,3.999662959,-15.64334852,4,8,0,0,0,0,false
1058385,58,own_business,urban,yes,FALSE,801,2,229,TRUE,37377.508,C,FALSE,true,449.45,0,445,0,0,0,-8e-4,0,0,0,0,20.55589331,0,11,0,0,0,0,true
1023901,80,professional,NA,yes,FALSE,534,1,627,FALSE,0,B,FALSE,true,2696.7000000000003,8.5,2669.1099999999997,0,0,0.11,-0.0062,0.09,0,0,0.858369099,3.717613097,0.67,21,0,0,0,0,true
1035063,68,professional,NA,yes,FALSE,445,2,204,TRUE,19933.507999999998,B,FALSE,true,2669.1099999999997,66,2669.1099999999997,0,0,0.64,0,4.31,2.67,0,1,10.78993358,1.33,24,0,0,0,0,false
1002723,0,NA,NA,unknown,FALSE,0,1,1241,TRUE,0,E,TRUE,false,3427.39,138,2647.75,1.25,0,7.02,0.3016,35.44,0.67,0,0.655172414,-2.362567418,2.33,41,3.67,0,0,0,true
1060280,62,NA,town,unknown,FALSE,801,1,319,TRUE,0,B,FALSE,true,3066.05,173.75,2669.1099999999997,11.75,0,-0.415,-0.0892,17.74,4,0,2.467666354,14.77281599,2.67,11,0,0,0,0,true
1082417,0,NA,urban,unknown,FALSE,0,1,264,TRUE,0,B,TRUE,false,3659.68,793.5,4004.11,17.5,0,-0.49,-0.1226,149.55,58.67,6.33,0.701923077,2.269149077,60.33,9,1,0,0,0,false
1037695,40,NA,NA,yes,TRUE,534,1,512,TRUE,0,B,FALSE,true,1654.51,335.5,890,32,0,-2.57,-0.1668,60.43,31,8,1.795837159,-2.007370143,8.67,17,0,0,0,0,true
1011033,58,NA,urban,yes,TRUE,623,1,904,FALSE,0,A,FALSE,true,2858.68,35.75,2669.1099999999997,0,1.88,-0.395,-0.0426,0.52,0.67,0,0.892818864,-0.493359417,0.33,30,0,0,0,3,true
1029141,44,NA,urban,unknown,FALSE,801,2,636,TRUE,14949.508,A,FALSE,true,8315.27,526.25,2670,170,3.7,-2.205,-0.7036,129.36,61.33,14.33,0.819047619,-12.17004749,21.67,21,0,0,0,3,true
1028961,58,artist,town,no,FALSE,623,5,65,TRUE,99677.508,B,FALSE,true,1837.85,807,890,32.5,0.29,-0.84,-0.07,198.26,75.67,27,0.813708486,3.385477169,23.67,25,0,0,0,0,false
1006517,50,NA,urban,unknown,FALSE,623,2,580,TRUE,7473.507999999999,A,FALSE,true,4512.3,93.5,4450,0,0,-1.87,-0.014,26.7,0,0,1.711333333,28.38035605,4.33,31,0,0,0,0,true
1034375,54,professional,NA,unknown,FALSE,801,1,611,TRUE,0,B,FALSE,true,5277.7,485.25,4450,31,0,-2.785,-0.186,95.25,25,0.67,22.41407151,4.052453915,8.67,20,0,0,0,0,true
1005211,54,NA,NA,yes,FALSE,623,2,283,TRUE,14949.508,C,FALSE,true,3803.86,156,4104.679999999999,0,0,-1.72,-0.09,19.14,20,1.33,1.147143172,14.06815517,19.33,32,0.33,0,0,0,true
1093004,0,NA,NA,unknown,FALSE,0,1,291,TRUE,0,E,TRUE,false,3379.33,188.25,4004.11,0,2.73,-1.005,-0.044,88.06,8,0.33,2.163502756,6.426164802,4.33,10,0,0,0,0,false
1077387,52,NA,s,yes,TRUE,623,1,388,TRUE,0,B,FALSE,true,2669.1099999999997,180.75,3559.11,0,0,1.525,0,8.67,1,0.67,3.97404704,4.538267005,2.33,13,0,0,0,0,false
1069338,50,NA,urban,no,FALSE,712,1,431,TRUE,0,B,FALSE,true,4471.360000000001,216.75,5339.110000000001,0,0,1.025,-0.005,0,0,0,0,8.812926805,0,15,0,0,0,0,true
1028868,42,NA,town,no,TRUE,89,2,525,TRUE,37377.508,C,FALSE,true,3497.7,388.5,2670,23,0,-0.11,0.033,75.4,28.33,3.33,2.000129316,-2.543366719,7,25,0,0,0,0,false
1091549,0,NA,town,unknown,FALSE,0,1,247,TRUE,0,B,TRUE,false,1504.1,475,890,19,0,0.96,0.051,115.14,23.67,7.33,1.220604456,2.627141082,3.33,9,0,0,0,0,true
1075332,54,NA,NA,yes,TRUE,534,1,336,TRUE,0,B,FALSE,true,2891.61,744,3781.61,0,0,-5.44,-0.05,41.46,3.67,1.33,0.870819578,10.07839441,3.33,12,16,0,0,0,true
1012892,54,professional,urban,yes,FALSE,534,3,218,TRUE,2489.508,D,FALSE,true,4257.76,506.5,5071.219999999999,0,0.29,3.43,0.0832,119.28,79.67,17.33,0.47744602,15.91405543,7.67,26,0,0,0,0,false
1079474,0,NA,NA,unknown,FALSE,0,1,273,TRUE,0,B,TRUE,false,8732.68,2150.25,6229.11,265.25,3.31,9.435,3.0376,738.17,138.67,93,0.687994186,-5.158096531,41,9,7.67,0,0,0,true
1058815,36,NA,urban,yes,TRUE,623,1,326,TRUE,0,B,FALSE,true,3010.87,245.5,2670,0,0,1.25,-0.0376,63.9,10,12.67,2.648947368,3.588433629,0.67,11,1,0,0,0,true
1040724,40,professional,urban,yes,TRUE,623,1,648,TRUE,0,B,FALSE,true,3290.33,121.75,4004.11,0,0,0.445,-0.0198,10.87,6.33,3,1.015,-20.84257404,4.33,22,0,0,0,0,false
1084743,48,professional,urban,yes,TRUE,534,1,364,TRUE,0,E,FALSE,true,3131.91,218.75,4004.11,0.5,0,2.245,-0.004,9.97,6,0.33,1.475,-0.942936818,2.33,12,4.33,0,0,0,true
1012473,26,NA,urban,yes,FALSE,534,2,668,FALSE,7473.507999999999,C,TRUE,true,3713.97,351,2224.1099999999997,43.75,0,-1.8,-0.0536,27.03,10.67,3,2.719473684,19.66994804,7.33,32,0,0,0,0,false
1006829,28,NA,town,yes,TRUE,534,1,1048,FALSE,0,C,FALSE,true,5451.25,760.75,4005,38.75,4.33,-0.855,-0.257,164.47,25.67,8.67,3.422032583,-10.87634382,32,35,0,0,0,0,true
1033905,38,NA,urban,yes,TRUE,623,1,662,TRUE,0,B,FALSE,true,3137.25,319.25,890,101,0,-3.045,-0.505,103.05,27,8.33,1.917916553,-6.440243936,6.33,22,0,0,0,0,true
